Time,A_x [g],A_y [g],A_z [g]
20.538111,0.046784,0.842112,0.46784
20.538848,0.046784,0.795328,0.46784
20.539586,0.0,0.795328,0.514624
20.540323,0.0,0.748544,0.514624
20.541061,0.0,0.842112,0.514624
20.541798,0.0,0.842112,0.46784
20.542536,0.0,0.795328,0.46784
20.543273,-0.046784,0.795328,0.514624
20.544011,-0.046784,0.795328,0.514624
20.544748,0.0,0.795328,0.514624
20.545486,0.0,0.795328,0.514624
20.546223,0.0,0.795328,0.46784
20.546961,0.046784,0.842112,0.46784
20.547698,0.0,0.842112,0.46784
20.548436,0.046784,0.795328,0.561408
20.549173,0.0,0.795328,0.46784
20.549911,0.046784,0.795328,0.514624
20.550649,0.0,0.795328,0.514624
20.551386,0.0,0.795328,0.561408
20.552124,0.0,0.842112,0.514624
20.552861,0.0,0.842112,0.514624
20.553599,0.0,0.842112,0.514624
20.554336,0.0,0.795328,0.514624
20.555074,0.0,0.795328,0.514624
20.555811,0.046784,0.795328,0.514624
20.556549,0.046784,0.795328,0.46784
20.557286,0.046784,0.795328,0.46784
20.558024,0.046784,0.795328,0.46784
20.558761,0.0,0.748544,0.514624
20.559499,0.046784,0.795328,0.46784
20.560236,0.0,0.795328,0.514624
20.560974,0.046784,0.795328,0.514624
20.561711,0.0,0.795328,0.514624
20.562449,0.0,0.795328,0.514624
20.563187,0.0,0.795328,0.46784
20.563924,0.0,0.795328,0.514624
20.564662,0.0,0.795328,0.514624
20.565399,-0.046784,0.795328,0.514624
20.566137,0.0,0.795328,0.514624
20.566874,0.0,0.795328,0.514624
20.567612,0.0,0.795328,0.46784
20.568349,-0.046784,0.795328,0.514624
20.569087,0.0,0.888896,0.46784
20.569824,0.0,0.842112,0.46784
20.570562,0.0,0.842112,0.421056
20.571299,0.0,0.842112,0.514624
20.572037,0.0,0.795328,0.561408
20.572774,0.0,0.795328,0.46784
20.573512,0.0,0.795328,0.46784
20.574249,-0.046784,0.842112,0.46784
20.574987,-0.046784,0.842112,0.514624
20.575725,0.0,0.795328,0.514624
20.576462,0.0,0.795328,0.514624
20.5772,0.0,0.842112,0.514624
20.577937,0.0,0.795328,0.46784
20.578675,0.0,0.842112,0.561408
20.579412,0.0,0.842112,0.561408
20.58015,0.0,0.795328,0.46784
20.580887,-0.046784,0.795328,0.46784
20.581625,0.0,0.795328,0.46784
20.582362,0.0,0.795328,0.514624
20.5831,0.0,0.842112,0.421056
20.583837,0.0,0.842112,0.421056
20.584575,0.0,0.795328,0.46784
20.585312,0.0,0.842112,0.46784
20.58605,0.0,0.842112,0.46784
20.586787,0.0,0.842112,0.46784
20.587525,0.0,0.795328,0.46784
20.588263,0.046784,0.842112,0.46784
20.589,0.0,0.795328,0.46784
20.589738,0.0,0.842112,0.514624
20.590475,0.0,0.842112,0.46784
20.591213,0.0,0.842112,0.514624
20.59195,0.0,0.842112,0.514624
20.592688,0.0,0.795328,0.421056
20.593425,0.0,0.842112,0.421056
20.594163,0.046784,0.842112,0.46784
20.5949,0.046784,0.842112,0.46784
20.595638,0.0,0.842112,0.46784
20.596375,0.046784,0.795328,0.46784
20.597113,0.0,0.795328,0.46784
20.59785,0.0,0.795328,0.46784
20.598588,0.0,0.842112,0.514624
20.599325,-0.046784,0.842112,0.514624
20.600063,-0.046784,0.795328,0.514624
20.600801,0.0,0.842112,0.514624
20.601538,0.0,0.842112,0.46784
20.602276,0.0,0.748544,0.46784
20.603013,0.0,0.795328,0.514624
20.603751,0.046784,0.795328,0.46784
20.604488,0.0,0.795328,0.514624
20.605226,0.0,0.842112,0.46784
20.605963,0.0,0.795328,0.46784
20.606701,0.0,0.842112,0.46784
20.607438,0.0,0.842112,0.514624
20.608176,0.0,0.795328,0.514624
20.608913,0.0,0.795328,0.514624
20.609651,0.0,0.795328,0.514624
20.610388,0.046784,0.842112,0.514624
20.611126,0.046784,0.795328,0.561408
20.611863,0.046784,0.795328,0.514624
20.612601,0.0,0.748544,0.514624
